member_a,member_b,metric
C001070,J000177,0.90625
C001070,K000105,1.8780487804878048
C001070,K000148,1.8958333333333335
C001070,K000367,2.9215686274509802
C001070,K000305,1.9019607843137254
C001070,K000352,0.6
C001070,L000550,1.8979591836734695
C001070,L000123,2.84
C001070,L000174,1.8823529411764706
C001070,L000261,1.843137254901961
C001070,L000304,2.88
C001070,L000035,0.8979591836734694
C001070,L000447,1.6551724137931034
C001070,L000504,0.8333333333333334
C001070,M001162,0.7843137254901961
C001070,M000303,0.6
C001070,M001170,1.9411764705882353
C001070,M000355,0.7843137254901961
C001070,M000639,2.86
C001070,M000702,1.92
C001070,M001153,0.86
C001070,M001111,0.8775510204081632
C001070,N000032,0.8775510204081632
C001070,N000180,1.96
C001070,O000167,1.8095238095238095
C001070,P000590,1.9019607843137254
C001070,R000122,0.8431372549019608
C001070,R000146,1.8823529411764706
C001070,R000307,0.82
C001070,R000361,1.9
C001070,S001163,1.9411764705882353
C001070,S000033,0.78
C001070,S000148,2.86
C001070,S001141,0.7346938775510204
C001070,S000320,0.82
C001070,S001142,1.9019607843137254
C001070,S000663,1.8823529411764706
C001070,S000709,1.9
C001070,S000770,2.843137254901961
C001070,S000888,1.9
C001070,S001078,0.7843137254901961
C001070,T000464,1.8627450980392157
C001070,T000162,0.6923076923076923
C001070,T000250,0.78
C001070,V000127,0.58
C001070,V000126,0.7551020408163265
C001070,W000154,1.8260869565217392
C001070,W000803,2.94
C001070,W000802,0.8627450980392157
C001070,W000437,0.7894736842105263
C001070,W000779,1.836734693877551
C000286,C001041,1.6551724137931034
C000286,C000560,1.6326530612244898
C000286,C000567,1.8599999999999999
C000286,C001057,2.836734693877551
C000286,C001035,1.78
C000286,C000705,0.72
C000286,C001071,1.8
C000286,C001056,2.8979591836734695
C000286,C000858,1.872340425531915
C000286,C000880,0.7959183673469388
C000286,D000595,0.574468085106383
C000286,D000388,1.7058823529411766
C000286,D000601,0.8723404255319149
C000286,D000407,1.836734693877551
C000286,D000432,0.6595744680851063
C000286,D000563,1.7
C000286,E000194,1.7959183673469388
C000286,E000285,1.8571428571428572
C000286,F000061,0.56
C000286,F000062,1.74
C000286,G000359,0.875
C000286,G000386,0.86
C000286,G000445,0.6666666666666666
C000286,H001028,1.7708333333333335
C000286,H000206,1.7234042553191489
C000286,H000338,1.8199999999999998
C000286,H001016,1.8399999999999999
C000286,I000024,0.7659574468085106
C000286,I000025,1.7659574468085106
C000286,I000055,2.979591836734694
C000286,J000177,1.8125
C000286,K000105,1.7073170731707317
C000286,K000148,1.7446808510638299
C000286,K000367,1.72
C000286,K000305,1.74
C000286,K000352,0.68
C000286,L000550,1.7708333333333335
C000286,L000123,1.6800000000000002
C000286,L000174,1.6800000000000002
C000286,L000261,1.72
C000286,L000304,1.7959183673469388
C000286,L000035,1.75
C000286,L000447,1.8571428571428572
C000286,L000504,1.7872340425531914
C000286,M001162,1.88
C000286,M000303,0.8
C000286,M001170,1.78
C000286,M000355,2.92
C000286,M000639,1.693877551020408
C000286,M000702,1.7551020408163265
C000286,M001153,1.78
C000286,M001111,1.7291666666666665
C000286,N000032,1.7142857142857144
C000286,N000180,1.7959183673469388
C000286,O000167,1.55
C000286,P000590,1.78
C000286,R000122,0.64
C000286,R000146,1.6800000000000002
C000286,R000307,1.836734693877551
C000286,R000361,1.7346938775510203
C000286,S001163,1.78
C000286,S000033,0.5714285714285714
C000286,S000148,1.693877551020408
C000286,S001141,0.8125
C000286,S000320,0.8775510204081632
C000286,S001142,1.8
C000286,S000663,1.8199999999999998
C000286,S000709,0.82
C000286,S000770,1.6800000000000002
C000286,S000888,1.8199999999999998
C000286,S001078,0.8
C000286,T000464,0.66
C000286,T000162,0.8333333333333334
C000286,T000250,0.9183673469387755
C000286,V000127,1.7551020408163265
C000286,V000126,1.8775510204081631
C000286,W000154,1.8444444444444446
C000286,W000803,0.7755102040816326
C000286,W000802,0.66
C000286,W000437,0.7894736842105263
C000286,W000779,0.7083333333333334
C001041,C000560,0.3793103448275862
C001041,C000567,3.655172413793103
C001041,C001057,1.7241379310344827
C001041,C001035,4.766666666666667
C001041,C000705,1.7666666666666666
C001041,C001071,1.7241379310344827
C001041,C001056,1.6
C001041,C000858,1.5862068965517242
C001041,C000880,0.5517241379310345
C001041,D000595,0.2857142857142857
C001041,D000388,5.96
C001041,D000601,0.6206896551724138
C001041,D000407,2.689655172413793
C001041,D000432,4.857142857142857
C001041,D000563,4.966666666666667
C001041,E000194,1.6206896551724137
C001041,E000285,2.6206896551724137
C001041,F000061,2.8666666666666667
C001041,F000062,4.9
C001041,G000359,0.5172413793103449
C001041,G000386,0.7
C001041,G000445,0.6071428571428571
C001041,H001028,1.6
C001041,H000206,2.892857142857143
C001041,H000338,2.689655172413793
C001041,H001016,2.6666666666666665
C001041,I000024,0.42857142857142855
C001041,I000025,4.896551724137931
C001041,I000055,1.6551724137931034
C001041,J000177,3.7272727272727275
C001041,K000105,5.913043478260869
C001041,K000148,5.925925925925926
C001041,K000367,5.9
C001041,K000305,3.9333333333333336
C001041,K000352,0.5172413793103449
C001041,L000550,3.7586206896551726
C001041,L000123,4.9655172413793105
C001041,L000174,4.9
C001041,L000261,5.933333333333334
C001041,L000304,4.833333333333333
C001041,L000035,3.862068965517241
C001041,L000447,2.611111111111111
C001041,L000504,1.7857142857142856
C001041,M001162,1.6
C001041,M000303,0.5833333333333334
C001041,M001170,3.8333333333333335
C001041,M000355,1.6
C001041,M000639,4.966666666666667
C001041,M000702,4.896551724137931
C001041,M001153,2.793103448275862
C001041,M001111,5.964285714285714
C001041,N000032,2.8275862068965516
C001041,N000180,3.8333333333333335
C001041,O000167,5.9
C001041,P000590,3.8
C001041,R000122,2.9
C001041,R000146,4.966666666666667
C001041,R000307,1.5862068965517242
C001041,R000361,2.9333333333333336
C001041,S001163,4.866666666666667
C001041,S000033,2.8333333333333335
C001041,S000148,6.9655172413793105
C001041,S001141,0.6206896551724138
C001041,S000320,0.6551724137931034
C001041,S001142,4.8
C001041,S000663,3.7666666666666666
C001041,S000709,3.793103448275862
C001041,S000770,6.9
C001041,S000888,4.793103448275862
C001041,S001078,0.6666666666666666
C001041,T000464,2.9333333333333336
C001041,T000162,1.5384615384615383
C001041,T000250,0.6666666666666666
C001041,V000127,1.4137931034482758
C001041,V000126,1.6551724137931034
C001041,W000154,2.7241379310344827
C001041,W000803,3.8666666666666667
C001041,W000802,2.8666666666666667
C001041,W000437,0.5555555555555556
C001041,W000779,1.9333333333333333
C000560,C000567,0.5510204081632653
C000560,C001057,1.5306122448979593
C000560,C001035,1.5
C000560,C000705,0.4
C000560,C001071,0.673469387755102
C000560,C001056,2.6530612244897958
C000560,C000858,0.6382978723404256
C000560,C000880,0.5918367346938775
C000560,D000595,0.8085106382978723
C000560,D000388,0.35294117647058826
C000560,D000601,0.574468085106383
C000560,D000407,0.5510204081632653
C000560,D000432,0.3191489361702128
C000560,D000563,1.3599999999999999
C000560,E000194,0.7083333333333334
C000560,E000285,0.7142857142857143
C000560,F000061,0.3
C000560,F000062,0.4
C000560,G000359,0.6875
C000560,G000386,0.54
C000560,G000445,0.6666666666666666
C000560,H001028,0.6041666666666666
C000560,H000206,0.3617021276595745
C000560,H000338,1.5510204081632653
C000560,H001016,0.5
C000560,I000024,0.8085106382978723
C000560,I000025,0.40425531914893614
C000560,I000055,1.625
C000560,J000177,0.46875
C000560,K000105,1.375
C000560,K000148,0.3829787234042553
C000560,K000367,0.38
C000560,K000305,0.4
C000560,K000352,0.6938775510204082
C000560,L000550,0.4375
C000560,L000123,0.3469387755102041
C000560,L000174,1.34
C000560,L000261,0.36
C000560,L000304,0.46938775510204084
C000560,L000035,0.4375
C000560,L000447,0.6071428571428571
C000560,L000504,0.48936170212765956
C000560,M001162,0.62
C000560,M000303,0.6666666666666666
C000560,M001170,0.42
C000560,M000355,1.62
C000560,M000639,0.3469387755102041
C000560,M000702,0.40816326530612246
C000560,M001153,0.5306122448979592
C000560,M001111,0.375
C000560,N000032,0.4166666666666667
C000560,N000180,0.46938775510204084
C000560,O000167,1.3
C000560,P000590,0.48
C000560,R000122,0.34
C000560,R000146,1.34
C000560,R000307,0.5306122448979592
C000560,R000361,0.40816326530612246
C000560,S001163,0.44
C000560,S000033,0.2653061224489796
C000560,S000148,1.3673469387755102
C000560,S001141,0.6041666666666666
C000560,S000320,0.56
C000560,S001142,0.48
C000560,S000663,0.5
C000560,S000709,1.489795918367347
C000560,S000770,0.32
C000560,S000888,0.4897959183673469
C000560,S001078,0.6
C000560,T000464,0.32
C000560,T000162,0.6153846153846154
C000560,T000250,0.6326530612244898
C000560,V000127,0.6938775510204082
C000560,V000126,0.6041666666666666
C000560,W000154,0.5555555555555556
C000560,W000803,0.4489795918367347
C000560,W000802,0.36
C000560,W000437,0.47368421052631576
C000560,W000779,0.3541666666666667
C000567,C001057,1.836734693877551
C000567,C001035,2.82
C000567,C000705,1.76
C000567,C001071,1.76
C000567,C001056,1.816326530612245
C000567,C000858,1.8085106382978724
C000567,C000880,0.8367346938775511
C000567,D000595,0.5319148936170213
C000567,D000388,3.6764705882352944
C000567,D000601,0.9148936170212766
C000567,D000407,2.836734693877551
C000567,D000432,2.7659574468085104
C000567,D000563,3.74
C000567,E000194,1.7142857142857144
C000567,E000285,1.816326530612245
C000567,F000061,0.64
C000567,F000062,2.7800000000000002
C000567,G000359,0.75
C000567,G000386,0.86
C000567,G000445,0.6666666666666666
C000567,H001028,1.7916666666666665
C000567,H000206,1.7446808510638299
C000567,H000338,1.8599999999999999
C000567,H001016,2.88
C000567,I000024,0.7021276595744681
C000567,I000025,3.7872340425531914
C000567,I000055,1.8775510204081631
C000567,J000177,2.90625
C000567,K000105,3.7560975609756095
C000567,K000148,3.7872340425531914
C000567,K000367,3.76
C000567,K000305,2.7800000000000002
C000567,K000352,0.68
C000567,L000550,1.8333333333333335
C000567,L000123,2.7199999999999998
C000567,L000174,1.72
C000567,L000261,3.76
C000567,L000304,2.836734693877551
C000567,L000035,1.7708333333333335
C000567,L000447,2.928571428571429
C000567,L000504,1.8297872340425532
C000567,M001162,1.88
C000567,M000303,0.7333333333333333
C000567,M001170,2.82
C000567,M000355,1.88
C000567,M000639,2.7346938775510203
C000567,M000702,2.795918367346939
C000567,M001153,2.82
C000567,M001111,2.7708333333333335
C000567,N000032,1.7959183673469388
C000567,N000180,3.795918367346939
C000567,O000167,3.55
C000567,P000590,2.82
C000567,R000122,0.68
C000567,R000146,2.7199999999999998
C000567,R000307,1.8775510204081631
C000567,R000361,2.795918367346939
C000567,S001163,2.82
C000567,S000033,0.6530612244897959
C000567,S000148,3.7346938775510203
C000567,S001141,0.8333333333333334
C000567,S000320,0.9183673469387755
C000567,S001142,3.84
C000567,S000663,2.86
C000567,S000709,1.8599999999999999
C000567,S000770,3.76
C000567,S000888,3.86
C000567,S001078,0.76
C000567,T000464,2.74
C000567,T000162,1.75
C000567,T000250,0.8367346938775511
C000567,V000127,1.7551020408163265
C000567,V000126,1.7959183673469388
C000567,W000154,2.8666666666666667
C000567,W000803,1.816326530612245
C000567,W000802,1.7
C000567,W000437,0.8947368421052632
C000567,W000779,1.7708333333333335
C001057,C001035,1.92
C001057,C000705,0.86
C001057,C001071,1.816326530612245
C001057,C001056,2.795918367346939
C001057,C000858,1.8297872340425532
C001057,C000880,0.8163265306122449
C001057,D000595,0.44680851063829785
C001057,D000388,1.8
C001057,D000601,0.8936170212765957
C001057,D000407,1.9387755102040818
C001057,D000432,0.7872340425531915
C001057,D000563,1.8199999999999998
C001057,E000194,1.6875
C001057,E000285,1.7142857142857144
C001057,F000061,0.68
C001057,F000062,1.8599999999999999
C001057,G000359,0.7291666666666666
C001057,G000386,0.96
C001057,G000445,0.6444444444444445
C001057,H001028,1.75
C001057,H000206,1.8297872340425532
C001057,H000338,1.8775510204081631
C001057,H001016,1.9
C001057,I000024,0.6382978723404256
C001057,I000025,1.872340425531915
C001057,I000055,2.8541666666666665
C001057,J000177,1.9375
C001057,K000105,1.85
C001057,K000148,1.872340425531915
C001057,K000367,1.8399999999999999
C001057,K000305,1.8599999999999999
C001057,K000352,0.6122448979591837
C001057,L000550,1.8541666666666665
C001057,L000123,1.816326530612245
C001057,L000174,1.8
C001057,L000261,1.8
C001057,L000304,1.9183673469387754
C001057,L000035,1.8541666666666665
C001057,L000447,1.7586206896551724
C001057,L000504,1.8936170212765957
C001057,M001162,1.8599999999999999
C001057,M000303,0.6666666666666666
C001057,M001170,1.8599999999999999
C001057,M000355,2.86
C001057,M000639,1.816326530612245
C001057,M000702,1.8775510204081631
C001057,M001153,1.9183673469387754
C001057,M001111,1.8541666666666665
C001057,N000032,1.8541666666666665
C001057,N000180,1.9183673469387754
C001057,O000167,1.6666666666666665
C001057,P000590,1.9
C001057,R000122,0.76
C001057,R000146,1.8
C001057,R000307,1.8979591836734695
C001057,R000361,1.8571428571428572
C001057,S001163,1.9
C001057,S000033,0.6938775510204082
C001057,S000148,1.816326530612245
C001057,S001141,0.8125
C001057,S000320,0.8571428571428571
C001057,S001142,1.94
C001057,S000663,1.96
C001057,S000709,0.9591836734693877
C001057,S000770,1.76
C001057,S000888,1.9591836734693877
C001057,S001078,0.86
C001057,T000464,0.78
C001057,T000162,0.6923076923076923
C001057,T000250,0.8571428571428571
C001057,V000127,1.6530612244897958
C001057,V000126,1.8333333333333335
C001057,W000154,1.911111111111111
C001057,W000803,0.8979591836734694
C001057,W000802,0.78
C001057,W000437,0.7894736842105263
C001057,W000779,0.7916666666666666
C001035,C000705,1.843137254901961
C001035,C001071,1.76
C001035,C001056,2.74
C001035,C000858,1.7708333333333335
C001035,C000880,0.76
C001035,D000595,0.4583333333333333
C001035,D000388,3.7714285714285714
C001035,D000601,0.8333333333333334
C001035,D000407,1.92
C001035,D000432,3.7708333333333335
C001035,D000563,5.803921568627451
C001035,E000194,1.7142857142857144
C001035,E000285,1.6600000000000001
C001035,F000061,1.6666666666666665
C001035,F000062,3.843137254901961
C001035,G000359,0.673469387755102
C001035,G000386,0.9019607843137255
C001035,G000445,0.6956521739130435
C001035,H001028,1.7755102040816326
C001035,H000206,2.8125
C001035,H000338,3.9
C001035,H001016,2.8823529411764706
C001035,I000024,0.5625
C001035,I000025,3.8541666666666665
C001035,I000055,1.7959183673469388
C001035,J000177,2.875
C001035,K000105,4.853658536585366
C001035,K000148,3.8541666666666665
C001035,K000367,3.8235294117647056
C001035,K000305,3.843137254901961
C001035,K000352,0.64
C001035,L000550,2.816326530612245
C001035,L000123,5.84
C001035,L000174,5.784313725490196
C001035,L000261,3.784313725490196
C001035,L000304,5.9
C001035,L000035,2.836734693877551
C001035,L000447,3.7586206896551726
C001035,L000504,1.9583333333333335
C001035,M001162,1.803921568627451
C001035,M000303,0.7333333333333333
C001035,M001170,3.843137254901961
C001035,M000355,2.803921568627451
C001035,M000639,5.8
C001035,M000702,4.86
C001035,M001153,1.94
C001035,M001111,2.836734693877551
C001035,N000032,2.857142857142857
C001035,N000180,2.86
C001035,O000167,4.714285714285714
C001035,P000590,2.8823529411764706
C001035,R000122,1.8235294117647058
C001035,R000146,5.784313725490196
C001035,R000307,1.8399999999999999
C001035,R000361,2.84
C001035,S001163,3.8823529411764706
C001035,S000033,1.6800000000000002
C001035,S000148,6.8
C001035,S001141,0.7551020408163265
C001035,S000320,0.8
C001035,S001142,3.9215686274509802
C001035,S000663,3.9411764705882355
C001035,S000709,3.94
C001035,S000770,5.745098039215686
C001035,S000888,3.94
C001035,S001078,0.8823529411764706
C001035,T000464,1.7647058823529411
C001035,T000162,0.6153846153846154
C001035,T000250,0.8
C001035,V000127,1.6
C001035,V000126,1.836734693877551
C001035,W000154,2.891304347826087
C001035,W000803,4.9
C001035,W000802,0.8431372549019608
C001035,W000437,0.7368421052631579
C001035,W000779,1.7755102040816326
C000705,C001071,0.7
C000705,C001056,0.68
C000705,C000858,0.7083333333333334
C000705,C000880,0.7
C000705,D000595,0.3333333333333333
C000705,D000388,1.8
C000705,D000601,0.7708333333333334
C000705,D000407,0.82
C000705,D000432,1.8541666666666665
C000705,D000563,1.8235294117647058
C000705,E000194,0.5918367346938775
C000705,E000285,0.62
C000705,F000061,0.7647058823529411
C000705,F000062,0.8627450980392157
C000705,G000359,0.6122448979591837
C000705,G000386,0.8431372549019608
C000705,G000445,0.5869565217391305
C000705,H001028,0.673469387755102
C000705,H000206,0.8541666666666666
C000705,H000338,0.8
C000705,H001016,1.8235294117647058
C000705,I000024,0.5
C000705,I000025,1.875
C000705,I000055,0.7346938775510204
C000705,J000177,0.84375
C000705,K000105,1.9024390243902438
C000705,K000148,1.8541666666666665
C000705,K000367,1.843137254901961
C000705,K000305,1.8627450980392157
C000705,K000352,0.5
C000705,L000550,0.8367346938775511
C000705,L000123,1.8199999999999998
C000705,L000174,0.8431372549019608
C000705,L000261,1.803921568627451
C000705,L000304,1.8399999999999999
C000705,L000035,0.8571428571428571
C000705,L000447,1.7241379310344827
C000705,L000504,0.8333333333333334
C000705,M001162,0.7450980392156863
C000705,M000303,0.6
C000705,M001170,1.8627450980392157
C000705,M000355,0.7450980392156863
C000705,M000639,1.8199999999999998
C000705,M000702,1.88
C000705,M001153,0.84
C000705,M001111,0.8367346938775511
C000705,N000032,0.8571428571428571
C000705,N000180,1.88
C000705,O000167,1.7619047619047619
C000705,P000590,1.8627450980392157
C000705,R000122,0.803921568627451
C000705,R000146,0.803921568627451
C000705,R000307,0.78
C000705,R000361,1.8599999999999999
C000705,S001163,0.9019607843137255
C000705,S000033,0.74
C000705,S000148,1.8199999999999998
C000705,S001141,0.6938775510204082
C000705,S000320,0.74
C000705,S001142,1.9019607843137254
C000705,S000663,1.8823529411764706
C000705,S000709,1.88
C000705,S000770,1.7647058823529411
C000705,S000888,1.88
C000705,S001078,0.7450980392156863
C000705,T000464,1.784313725490196
C000705,T000162,0.5384615384615384
C000705,T000250,0.74
C000705,V000127,0.54
C000705,V000126,0.7142857142857143
C000705,W000154,1.8260869565217392
C000705,W000803,1.9
C000705,W000802,0.8627450980392157
C000705,W000437,0.6842105263157895
C000705,W000779,1.7959183673469388
C001071,C001056,1.816326530612245
C001071,C000858,1.7659574468085106
C001071,C000880,0.7755102040816326
C001071,D000595,0.5957446808510638
C001071,D000388,1.6764705882352942
C001071,D000601,0.7446808510638298
C001071,D000407,1.816326530612245
C001071,D000432,0.6595744680851063
C001071,D000563,1.6800000000000002
C001071,E000194,1.7755102040816326
C001071,E000285,1.836734693877551
C001071,F000061,0.54
C001071,F000062,1.72
C001071,G000359,0.7708333333333334
C001071,G000386,0.84
C001071,G000445,0.6888888888888889
C001071,H001028,1.7291666666666665
C001071,H000206,1.6808510638297873
C001071,H000338,1.76
C001071,H001016,1.78
C001071,I000024,0.7659574468085106
C001071,I000025,1.7446808510638299
C001071,I000055,1.7959183673469388
C001071,J000177,1.71875
C001071,K000105,1.7073170731707317
C001071,K000148,1.7234042553191489
C001071,K000367,1.7
C001071,K000305,1.72
C001071,K000352,0.66
C001071,L000550,1.7083333333333335
C001071,L000123,1.6600000000000001
C001071,L000174,1.6600000000000001
C001071,L000261,1.6600000000000001
C001071,L000304,1.7959183673469388
C001071,L000035,1.7291666666666665
C001071,L000447,1.75
C001071,L000504,1.7659574468085106
C001071,M001162,1.78
C001071,M000303,0.6666666666666666
C001071,M001170,1.72
C001071,M000355,1.74
C001071,M000639,1.6734693877551021
C001071,M000702,1.7346938775510203
C001071,M001153,1.8
C001071,M001111,1.7083333333333335
C001071,N000032,1.693877551020408
C001071,N000180,1.7959183673469388
C001071,O000167,1.65
C001071,P000590,1.76
C001071,R000122,0.62
C001071,R000146,1.6600000000000001
C001071,R000307,1.7755102040816326
C001071,R000361,1.7346938775510203
C001071,S001163,1.76
C001071,S000033,0.5510204081632653
C001071,S000148,1.6734693877551021
C001071,S001141,0.8125
C001071,S000320,0.7959183673469388
C001071,S001142,1.78
C001071,S000663,1.8
C001071,S000709,0.8
C001071,S000770,1.62
C001071,S000888,1.8
C001071,S001078,0.78
C001071,T000464,0.64
C001071,T000162,0.8333333333333334
C001071,T000250,0.8163265306122449
C001071,V000127,1.693877551020408
C001071,V000126,1.693877551020408
C001071,W000154,1.8666666666666667
C001071,W000803,0.7551020408163265
C001071,W000802,0.64
C001071,W000437,0.6842105263157895
C001071,W000779,0.6458333333333334
C001056,C000858,1.851063829787234
C001056,C000880,0.7959183673469388
C001056,D000595,0.6382978723404256
C001056,D000388,1.657142857142857
C001056,D000601,0.8297872340425532
C001056,D000407,1.7959183673469388
C001056,D000432,0.5957446808510638
C001056,D000563,2.64
C001056,E000194,1.8333333333333335
C001056,E000285,1.8571428571428572
C001056,F000061,0.5
C001056,F000062,1.6800000000000002
C001056,G000359,0.8958333333333334
C001056,G000386,0.82
C001056,G000445,0.6888888888888889
C001056,H001028,1.7291666666666665
C001056,H000206,1.6382978723404256
C001056,H000338,2.7755102040816326
C001056,H001016,1.8399999999999999
C001056,I000024,0.7872340425531915
C001056,I000025,1.702127659574468
C001056,I000055,2.8958333333333335
C001056,J000177,1.7419354838709677
C001056,K000105,2.7
C001056,K000148,1.6808510638297873
C001056,K000367,1.6600000000000001
C001056,K000305,1.6800000000000002
C001056,K000352,0.7142857142857143
C001056,L000550,1.7083333333333335
C001056,L000123,1.6326530612244898
C001056,L000174,2.62
C001056,L000261,1.6600000000000001
C001056,L000304,1.74
C001056,L000035,1.6875
C001056,L000447,1.8275862068965516
C001056,L000504,1.7446808510638299
C001056,M001162,1.88
C001056,M000303,0.8
C001056,M001170,1.72
C001056,M000355,2.84
C001056,M000639,1.6326530612244898
C001056,M000702,1.693877551020408
C001056,M001153,1.7346938775510203
C001056,M001111,1.6666666666666665
C001056,N000032,1.6666666666666665
C001056,N000180,1.7346938775510203
C001056,O000167,2.4761904761904763
C001056,P000590,1.72
C001056,R000122,0.58
C001056,R000146,2.62
C001056,R000307,1.7959183673469388
C001056,R000361,1.6734693877551021
C001056,S001163,1.72
C001056,S000033,0.5102040816326531
C001056,S000148,2.63265306122449
C001056,S001141,0.8541666666666666
C001056,S000320,0.8163265306122449
C001056,S001142,1.76
C001056,S000663,1.78
C001056,S000709,1.7755102040816326
C001056,S000770,1.62
C001056,S000888,1.7755102040816326
C001056,S001078,0.74
C001056,T000464,0.6
C001056,T000162,0.7692307692307693
C001056,T000250,0.8775510204081632
C001056,V000127,1.7755102040816326
C001056,V000126,1.7916666666666665
C001056,W000154,1.8260869565217392
C001056,W000803,0.7142857142857143
C001056,W000802,0.6
C001056,W000437,0.8333333333333334
C001056,W000779,0.625
C000858,C000880,0.9148936170212766
C000858,D000595,0.6222222222222222
C000858,D000388,1.657142857142857
C000858,D000601,0.8222222222222222
C000858,D000407,1.8297872340425532
C000858,D000432,0.6222222222222222
C000858,D000563,1.6666666666666665
C000858,E000194,1.8695652173913042
C000858,E000285,1.8085106382978724
C000858,F000061,0.5208333333333334
C000858,F000062,1.7083333333333335
C000858,G000359,0.8043478260869565
C000858,G000386,0.8541666666666666
C000858,G000445,0.7906976744186046
C000858,H001028,1.8043478260869565
C000858,H000206,1.6888888888888889
C000858,H000338,1.7659574468085106
C000858,H001016,1.8333333333333335
C000858,I000024,0.7777777777777778
C000858,I000025,1.7111111111111112
C000858,I000055,1.891304347826087
C000858,J000177,1.793103448275862
C000858,K000105,1.6842105263157894
C000858,K000148,1.7173913043478262
C000858,K000367,1.6875
C000858,K000305,1.7083333333333335
C000858,K000352,0.7659574468085106
C000858,L000550,1.6956521739130435
C000858,L000123,1.6595744680851063
C000858,L000174,1.6458333333333335
C000858,L000261,1.6458333333333335
C000858,L000304,1.7659574468085106
C000858,L000035,1.7083333333333335
C000858,L000447,1.8076923076923077
C000858,L000504,1.7777777777777777
C000858,M001162,1.875
C000858,M000303,0.7142857142857143
C000858,M001170,1.7083333333333335
C000858,M000355,1.9166666666666665
C000858,M000639,1.6595744680851063
C000858,M000702,1.7234042553191489
C000858,M001153,1.8085106382978724
C000858,M001111,1.6956521739130435
C000858,N000032,1.6956521739130435
C000858,N000180,1.7872340425531914
C000858,O000167,1.55
C000858,P000590,1.75
C000858,R000122,0.6041666666666666
C000858,R000146,1.6458333333333335
C000858,R000307,1.8297872340425532
C000858,R000361,1.702127659574468
C000858,S001163,1.75
C000858,S000033,0.5319148936170213
C000858,S000148,1.6595744680851063
C000858,S001141,0.8913043478260869
C000858,S000320,0.8723404255319149
C000858,S001142,1.7916666666666665
C000858,S000663,1.8125
C000858,S000709,0.8085106382978723
C000858,S000770,1.6041666666666665
C000858,S000888,1.8085106382978724
C000858,S001078,0.7916666666666666
C000858,T000464,0.625
C000858,T000162,0.7692307692307693
C000858,T000250,0.8723404255319149
C000858,V000127,1.7446808510638299
C000858,V000126,1.7826086956521738
C000858,W000154,1.8372093023255816
C000858,W000803,0.7446808510638298
C000858,W000802,0.625
C000858,W000437,0.7894736842105263
C000858,W000779,0.6739130434782609
C000880,D000595,0.5957446808510638
C000880,D000388,0.5882352941176471
C000880,D000601,0.8723404255319149
C000880,D000407,0.8163265306122449
C000880,D000432,0.6595744680851063
C000880,D000563,0.66
C000880,E000194,0.7708333333333334
C000880,E000285,0.7959183673469388
C000880,F000061,0.56
C000880,F000062,0.7
C000880,G000359,0.7291666666666666
C000880,G000386,0.84
C000880,G000445,0.7777777777777778
C000880,H001028,0.8333333333333334
C000880,H000206,0.6595744680851063
C000880,H000338,0.7551020408163265
C000880,H001016,0.82
C000880,I000024,0.7872340425531915
C000880,I000025,0.7021276595744681
C000880,I000055,0.8125
C000880,J000177,0.84375
C000880,K000105,0.7
C000880,K000148,0.7021276595744681
C000880,K000367,0.68
C000880,K000305,0.7
C000880,K000352,0.7346938775510204
C000880,L000550,0.7291666666666666
C000880,L000123,0.6530612244897959
C000880,L000174,0.64
C000880,L000261,0.64
C000880,L000304,0.7551020408163265
C000880,L000035,0.6875
C000880,L000447,0.8571428571428571
C000880,L000504,0.7659574468085106
C000880,M001162,0.86
C000880,M000303,0.6666666666666666
C000880,M001170,0.7
C000880,M000355,0.86
C000880,M000639,0.6530612244897959
C000880,M000702,0.7142857142857143
C000880,M001153,0.7959183673469388
C000880,M001111,0.6875
C000880,N000032,0.7291666666666666
C000880,N000180,0.7755102040816326
C000880,O000167,0.5
C000880,P000590,0.74
C000880,R000122,0.6
C000880,R000146,0.64
C000880,R000307,0.86
C000880,R000361,0.6938775510204082
C000880,S001163,0.74
C000880,S000033,0.5918367346938775
C000880,S000148,0.6530612244897959
C000880,S001141,0.8958333333333334
C000880,S000320,0.8979591836734694
C000880,S001142,0.78
C000880,S000663,0.8
C000880,S000709,0.7959183673469388
C000880,S000770,0.64
C000880,S000888,0.7959183673469388
C000880,S001078,0.74
C000880,T000464,0.66
C000880,T000162,0.75
C000880,T000250,0.8163265306122449
C000880,V000127,0.74
C000880,V000126,0.7291666666666666
C000880,W000154,0.8666666666666667
C000880,W000803,0.7346938775510204
C000880,W000802,0.62
C000880,W000437,0.7894736842105263
C000880,W000779,0.6875
D000595,D000388,0.25
D000595,D000601,0.5555555555555556
D000595,D000407,0.46808510638297873
D000595,D000432,0.26666666666666666
D000595,D000563,0.2708333333333333
D000595,E000194,0.717391304347826
D000595,E000285,0.7021276595744681
D000595,F000061,0.20833333333333334
D000595,F000062,0.3125
D000595,G000359,0.6739130434782609
D000595,G000386,0.4583333333333333
D000595,G000445,0.7272727272727273
D000595,H001028,0.6086956521739131
D000595,H000206,0.26666666666666666
D000595,H000338,0.44680851063829785
D000595,H001016,0.4791666666666667
D000595,I000024,0.8222222222222222
D000595,I000025,0.3333333333333333
D000595,I000055,0.5652173913043478
D000595,J000177,0.3793103448275862
D000595,K000105,0.3333333333333333
D000595,K000148,0.3111111111111111
D000595,K000367,0.2916666666666667
